incident_type,city,state,date_time,year,data type,subject_race,gender,subject_ethnicity,block_address,district,psa,age
Stop & Frisk,"Washington, D.C.",DC,9/2/17 23:38,2017,Person,Black,Male,Unknown,UNIT BLOCK OF M STREET NE,1D,106.0,34
Stop & Frisk,"Washington, D.C.",DC,9/3/17 0:57,2017,Person,Black,Male,Not Hispanic Or Latino,1500 BLOCK OF TUBMAN ROAD SE,7D,704.0,22
Stop & Frisk,"Washington, D.C.",DC,9/3/17 1:09,2017,Person,Black,Male,Not Hispanic Or Latino,5500 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,6D,608.0,22
Stop & Frisk,"Washington, D.C.",DC,9/3/17 2:14,2017,Person,Black,Male,Unknown,5800 BLOCK OF EASTERN AVENUE NE,6D,608.0,23
Stop & Frisk,"Washington, D.C.",DC,9/3/17 2:22,2017,Person,White,Male,Not Hispanic Or Latino,1200 BLOCK OF CONNECTICUT AVENUE NW,2D,208.0,23
Stop & Frisk,"Washington, D.C.",DC,9/3/17 3:09,2017,Person,Unknown,Male,Hispanic Or Latino,2100 BLOCK OF 2ND STREET NW,5D,501.0,25
Stop & Frisk,"Washington, D.C.",DC,9/3/17 3:36,2017,Person,Black,Male,Not Hispanic Or Latino,3000 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7D,707.0,25
Stop & Frisk,"Washington, D.C.",DC,9/3/17 5:02,2017,Person,Black,Male,Unknown,600 BLOCK OF CHESAPEAKE STREET SE,7D,706.0,20
Stop & Frisk,"Washington, D.C.",DC,9/3/17 5:02,2017,Person,Black,Female,Unknown,600 BLOCK OF CHESAPEAKE STREET SE,7D,706.0,23
Stop & Frisk,"Washington, D.C.",DC,9/3/17 9:26,2017,Person,Black,Male,Not Hispanic Or Latino,800 BLOCK OF BLADENSBURG ROAD NE,5D,506.0,36
Stop & Frisk,"Washington, D.C.",DC,9/3/17 9:31,2017,Person,Black,Male,Not Hispanic Or Latino,1500 BLOCK OF NEAL STREET NE,5D,506.0,39
Stop & Frisk,"Washington, D.C.",DC,9/3/17 22:34,2017,Person,Black,Male,Unknown,1100 BLOCK OF RAUM STREET NE,5D,506.0,20
Stop & Frisk,"Washington, D.C.",DC,9/4/17 2:00,2017,Person,White,Male,Not Hispanic Or Latino,2400 BLOCK OF 18TH STREET NW,3D,303.0,38
Stop & Frisk,"Washington, D.C.",DC,9/4/17 5:48,2017,Person,Black,Male,Not Hispanic Or Latino,3800 BLOCK OF SOUTH CAPITOL ST,7D,707.0,34
Stop & Frisk,"Washington, D.C.",DC,9/4/17 18:15,2017,Person,Black,Male,Unknown,3400 BLOCK OF 14TH STREET NW,4D,409.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/4/17 18:15,2017,Person,Black,Male,Unknown,3400 BLOCK OF 14TH STREET NW,4D,409.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/4/17 20:47,2017,Person,Black,Male,Not Hispanic Or Latino,3800 BLOCK OF SOUTH CAPITOL STREET SE,7D,707.0,49
Stop & Frisk,"Washington, D.C.",DC,9/4/17 21:06,2017,Person,Black,Male,Not Hispanic Or Latino,1600 BLOCK OF 11TH PLACE NE,5D,506.0,27
Stop & Frisk,"Washington, D.C.",DC,9/4/17 21:58,2017,Person,Black,Male,Unknown,1300 BLOCK OF T STREET NW,3D,305.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/4/17 22:30,2017,Person,Black,Male,Unknown,900 BLOCK OF BLADENSBURG ROAD NE,5D,506.0,18
Stop & Frisk,"Washington, D.C.",DC,9/4/17 22:30,2017,Person,Black,Male,Unknown,900 BLOCK OF BLADENSBURG ROAD NE,5D,506.0,19
Stop & Frisk,"Washington, D.C.",DC,9/4/17 22:30,2017,Person,Black,Male,Not Hispanic Or Latino,900 BLOCK OF BLADENSBURG ROAD NE,5D,506.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/4/17 22:30,2017,Person,Black,Male,Unknown,900 BLOCK OF BLADENSBURG ROAD NE,5D,506.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/5/17 1:04,2017,,,,,4200 BLOCK OF 6TH STREET SE,7D,706.0,
Stop & Frisk,"Washington, D.C.",DC,9/5/17 3:42,2017,Person,White,Male,Not Hispanic Or Latino,4300 BLOCK OF 47TH STREET NW,2D,202.0,28
Stop & Frisk,"Washington, D.C.",DC,9/5/17 3:42,2017,Person,White,Male,Unknown,4300 BLOCK OF 47TH STREET NW,2D,202.0,30
Stop & Frisk,"Washington, D.C.",DC,9/5/17 7:29,2017,Person,Black,Male,Unknown,800 BLOCK OF 51ST STREET NE,6D,608.0,40
Stop & Frisk,"Washington, D.C.",DC,9/5/17 8:35,2017,Person,Black,Male,Not Hispanic Or Latino,5900 BLOCK OF FOOTE STREET NE,6D,608.0,27
Stop & Frisk,"Washington, D.C.",DC,9/5/17 8:35,2017,Person,Black,Male,Unknown,5900 BLOCK OF FOOTE STREET NE,6D,608.0,30
Stop & Frisk,"Washington, D.C.",DC,9/5/17 14:13,2017,Person,Black,Male,Unknown,1300 BLOCK OF CANAL STREET SW,1D,105.0,51
Stop & Frisk,"Washington, D.C.",DC,9/5/17 20:13,2017,Person,Black,Male,Not Hispanic Or Latino,3700 BLOCK OF HAYES STREET NE,6D,601.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/6/17 0:04,2017,Person,Black,Male,Not Hispanic Or Latino,2300 BLOCK OF AINGER PLACE SE,7D,702.0,26
Stop & Frisk,"Washington, D.C.",DC,9/6/17 13:48,2017,Person,White,Male,Hispanic Or Latino,900 BLOCK OF SHERIDAN STREET NW,4D,402.0,21
Stop & Frisk,"Washington, D.C.",DC,9/6/17 13:48,2017,Person,Black,Male,Not Hispanic Or Latino,900 BLOCK OF SHERIDAN STREET NW,4D,402.0,23
Stop & Frisk,"Washington, D.C.",DC,9/6/17 13:48,2017,Person,Black,Male,Not Hispanic Or Latino,900 BLOCK OF SHERIDAN STREET NW,4D,402.0,24
Stop & Frisk,"Washington, D.C.",DC,9/6/17 14:55,2017,Person,Black,Male,Unknown,MARYLAND AVENUE NE,5D,507.0,31
Stop & Frisk,"Washington, D.C.",DC,9/6/17 17:00,2017,Person,Unknown,Male,Hispanic Or Latino,1800 BLOCK OF LAMONT STREET NW,4D,408.0,25
Stop & Frisk,"Washington, D.C.",DC,9/6/17 20:30,2017,Person,Unknown,Male,Unknown,7700 BLOCK OF GEORGIA AVENUE NW,4D,401.0,40
Stop & Frisk,"Washington, D.C.",DC,9/6/17 21:57,2017,Person,Black,Male,Not Hispanic Or Latino,1600 BLOCK OF NORTH CAPITOL STREET NW,5D,501.0,30
Stop & Frisk,"Washington, D.C.",DC,9/7/17 3:26,2017,Person,Black,Female,Not Hispanic Or Latino,3900 BLOCK OF SOUTH CAPITOL STREET SE,7D,707.0,34
Stop & Frisk,"Washington, D.C.",DC,9/7/17 4:38,2017,Person,Black,Male,Not Hispanic Or Latino,1500 BLOCK OF OATES STREET NE,5D,506.0,23
Stop & Frisk,"Washington, D.C.",DC,9/7/17 13:19,2017,Person,Black,Female,Not Hispanic Or Latino,3200 BLOCK OF 15TH PLACE SE,7D,704.0,34
Stop & Frisk,"Washington, D.C.",DC,9/7/17 13:19,2017,Person,Black,Male,Not Hispanic Or Latino,3200 BLOCK OF 15TH PLACE SE,7D,704.0,Unknown
Stop & Frisk,"Washington, D.C.",DC,9/7/17 19:40,2017,Person,Black,Male,Not Hispanic Or Latino,1400 BLOCK OF MARYLAND AVENUE NE,1D,104.0,19
Stop & Frisk,"Washington, D.C.",DC,9/7/17 21:19,2017,Person,Black,Male,Not Hispanic Or Latino,1500 BLOCK OF 18TH STREET NW,2D,208.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/7/17 21:19,2017,Person,Black,Male,Unknown,1300 BLOCK OF IRVING STREET NW,3D,302.0,42
Stop & Frisk,"Washington, D.C.",DC,9/7/17 21:41,2017,Person,Black,Male,Not Hispanic Or Latino,5300 BLOCK OF DIX STREET NE,6D,608.0,48
Stop & Frisk,"Washington, D.C.",DC,9/7/17 23:08,2017,Person,Black,Male,Not Hispanic Or Latino,5200 BLOCK OF AMES STREET NE,6D,608.0,24
Stop & Frisk,"Washington, D.C.",DC,9/7/17 23:18,2017,Person,Black,Male,Not Hispanic Or Latino,300 BLOCK OF 50TH STREET NE,6D,602.0,18
Stop & Frisk,"Washington, D.C.",DC,9/7/17 23:48,2017,Person,White,Male,Not Hispanic Or Latino,400 BLOCK OF 49TH STREET NE,6D,602.0,35
Stop & Frisk,"Washington, D.C.",DC,9/8/17 16:54,2017,Person,White,Male,Unknown,1300 BLOCK OF CONNECTICUT AVENUE NW,2D,208.0,39
Stop & Frisk,"Washington, D.C.",DC,9/8/17 22:13,2017,Person,Black,Male,Unknown,3600 BLOCK OF 14TH STREET NW,4D,409.0,55
Stop & Frisk,"Washington, D.C.",DC,9/8/17 22:13,2017,Person,White,Male,Hispanic Or Latino,3600 BLOCK OF 14TH STREET NW,4D,409.0,Unknown
Stop & Frisk,"Washington, D.C.",DC,9/9/17 1:27,2017,Person,Black,Male,Unknown,2300 BLOCK OF 4TH STREET NE,5D,502.0,49
Stop & Frisk,"Washington, D.C.",DC,9/9/17 1:27,2017,Person,Black,Male,Unknown,2300 BLOCK OF 4TH STREET NE,5D,502.0,57
Stop & Frisk,"Washington, D.C.",DC,9/9/17 3:14,2017,Person,Black,Male,Unknown,3800 BLOCK OF MINNESOTA AVENUE NE,6D,603.0,52
Stop & Frisk,"Washington, D.C.",DC,9/9/17 3:49,2017,Person,Black,Male,Hispanic Or Latino,1300 BLOCK OF U STREET NW,3D,305.0,27
Stop & Frisk,"Washington, D.C.",DC,9/9/17 4:00,2017,Person,Black,Male,Unknown,3000 BLOCK OF CHANNING STREET NE,5D,503.0,21
Stop & Frisk,"Washington, D.C.",DC,9/9/17 4:00,2017,Person,Black,Male,Unknown,3000 BLOCK OF CHANNING STREET NE,5D,503.0,23
Stop & Frisk,"Washington, D.C.",DC,9/9/17 4:00,2017,Person,Black,Male,Not Hispanic Or Latino,3000 BLOCK OF CHANNING STREET NE,5D,503.0,24
Stop & Frisk,"Washington, D.C.",DC,9/9/17 4:12,2017,Person,White,Male,Unknown,3200 BLOCK OF PROSPECT STREET NW,2D,206.0,25
Stop & Frisk,"Washington, D.C.",DC,9/9/17 5:55,2017,Person,Black,Male,Unknown,1900 BLOCK OF SAVANNAH TERRACE SE,7D,704.0,24
Stop & Frisk,"Washington, D.C.",DC,9/9/17 6:59,2017,Person,Black,Male,Unknown,2300 BLOCK OF GOOD HOPE ROAD SE,7D,701.0,37
Stop & Frisk,"Washington, D.C.",DC,9/9/17 12:20,2017,Person,Black,Male,Unknown,1500 BLOCK OF ALABAMA AVENUE SE,7D,704.0,50
Stop & Frisk,"Washington, D.C.",DC,9/9/17 15:11,2017,Person,Black,Male,Not Hispanic Or Latino,3500 BLOCK OF CLAY PLACE NE,6D,603.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/9/17 15:11,2017,Person,Black,Male,Not Hispanic Or Latino,3500 BLOCK OF CLAY PLACE NE,6D,603.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/9/17 15:11,2017,Person,Black,Male,Not Hispanic Or Latino,3500 BLOCK OF CLAY PLACE NE,6D,603.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/9/17 16:11,2017,Person,Black,Male,Not Hispanic Or Latino,1400 BLOCK OF MARYLAND AVENUE NE,1D,104.0,22
Stop & Frisk,"Washington, D.C.",DC,9/9/17 21:02,2017,Person,Unknown,Male,Hispanic Or Latino,700 BLOCK OF LAMONT STREET NW,3D,302.0,48
Stop & Frisk,"Washington, D.C.",DC,9/9/17 21:09,2017,Person,Black,Male,Not Hispanic Or Latino,UNIT BLOCK OF 15TH STREET NE,1D,108.0,45
Stop & Frisk,"Washington, D.C.",DC,9/10/17 13:06,2017,Person,Black,Male,Not Hispanic Or Latino,300 BLOCK OF 50TH STREET NE,6D,604.0,Unknown
Stop & Frisk,"Washington, D.C.",DC,9/10/17 20:25,2017,Person,Black,Male,Not Hispanic Or Latino,3500 BLOCK OF WHEELER ROAD SE,7D,705.0,23
Stop & Frisk,"Washington, D.C.",DC,9/10/17 20:25,2017,Person,Black,Male,Not Hispanic Or Latino,3500 BLOCK OF WHEELER ROAD SE,7D,705.0,24
Stop & Frisk,"Washington, D.C.",DC,9/10/17 22:01,2017,Person,Black,Male,Unknown,1500 BLOCK OF C STREET NE,1D,108.0,31
Stop & Frisk,"Washington, D.C.",DC,9/10/17 22:06,2017,Person,Black,Male,Unknown,3400 BLOCK OF GEORGIA AVENUE NW,4D,404.0,24
Stop & Frisk,"Washington, D.C.",DC,9/10/17 22:06,2017,Person,Black,Male,Not Hispanic Or Latino,3400 BLOCK OF GEORGIA AVENUE NW,4D,404.0,46
Stop & Frisk,"Washington, D.C.",DC,9/10/17 23:47,2017,Person,Black,Male,Not Hispanic Or Latino,1600 BLOCK OF BENNING ROAD NE,5D,507.0,23
Stop & Frisk,"Washington, D.C.",DC,9/11/17 2:45,2017,Person,Black,Male,Unknown,1300 BLOCK OF SAVANNAH STREET SE,7D,705.0,18
Stop & Frisk,"Washington, D.C.",DC,9/11/17 4:03,2017,Person,Black,Male,Not Hispanic Or Latino,3800 BLOCK OF EAST CAPITOL STREET NE,6D,603.0,37
Stop & Frisk,"Washington, D.C.",DC,9/11/17 9:17,2017,Person,Black,Male,Not Hispanic Or Latino,3900 BLOCK OF MINNESOTA AVENUE NE,6D,603.0,35
Stop & Frisk,"Washington, D.C.",DC,9/11/17 16:54,2017,Person,Black,Male,Unknown,600 BLOCK OF PARK ROAD NW,4D,409.0,18
Stop & Frisk,"Washington, D.C.",DC,9/11/17 18:11,2017,Person,Black,Male,Unknown,3200 BLOCK OF M STREET NW,2D,206.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/11/17 22:01,2017,Person,Black,Male,Unknown,600 BLOCK OF 9TH STREET NW,1D,101.0,24
Stop & Frisk,"Washington, D.C.",DC,9/12/17 10:58,2017,Person,Black,Male,Not Hispanic Or Latino,1400 BLOCK OF BRENTWOOD PARKWAY NE,5D,507.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/12/17 13:25,2017,Person,Black,Male,Unknown,1500 BLOCK OF GOOD HOPE ROAD SE,7D,701.0,27
Stop & Frisk,"Washington, D.C.",DC,9/12/17 20:56,2017,Person,Black,Male,Not Hispanic Or Latino,1700 BLOCK OF OTIS STREET NE,5D,504.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/12/17 22:49,2017,Person,White,Male,Unknown,2200 BLOCK OF VIRGINIA AVENUE NW,2D,207.0,47
Stop & Frisk,"Washington, D.C.",DC,9/13/17 3:48,2017,Person,Unknown,Male,Unknown,800 BLOCK OF E STREET SE,1D,107.0,21
Stop & Frisk,"Washington, D.C.",DC,9/13/17 6:21,2017,,,,,400 BLOCK OF MASSACHUSETTS AVENUE NW,1D,102.0,
Stop & Frisk,"Washington, D.C.",DC,9/13/17 21:32,2017,Person,Black,Male,Not Hispanic Or Latino,1500 BLOCK OF LEVIS STREET NE,5D,506.0,45
Stop & Frisk,"Washington, D.C.",DC,9/14/17 11:14,2017,,,,,500 BLOCK OF N STREET NW,3D,308.0,
Stop & Frisk,"Washington, D.C.",DC,9/14/17 13:06,2017,Person,White,Male,Unknown,500 BLOCK OF C STREET NE,1D,104.0,52
Stop & Frisk,"Washington, D.C.",DC,9/14/17 18:23,2017,Person,White,Male,Unknown,500 BLOCK OF VAN BUREN STREET NW,4D,401.0,23
Stop & Frisk,"Washington, D.C.",DC,9/14/17 18:23,2017,Person,Black,Male,Not Hispanic Or Latino,500 BLOCK OF VAN BUREN STREET NW,4D,401.0,Unknown
Stop & Frisk,"Washington, D.C.",DC,9/14/17 20:30,2017,Person,Black,Male,Not Hispanic Or Latino,1200 BLOCK OF SIMMS PLACE NE,5D,506.0,46
Stop & Frisk,"Washington, D.C.",DC,9/14/17 22:41,2017,Person,Black,Male,Unknown,4200 BLOCK OF SOUTHERN AVENUE SE,6D,605.0,47
Stop & Frisk,"Washington, D.C.",DC,9/15/17 3:10,2017,Person,Black,Male,Not Hispanic Or Latino,3900 BLOCK OF SOUTH CAPITOL STREET SE,7D,708.0,21
Stop & Frisk,"Washington, D.C.",DC,9/15/17 3:10,2017,Person,Black,Male,Not Hispanic Or Latino,3900 BLOCK OF SOUTH CAPITOL STREET SE,7D,708.0,24
Stop & Frisk,"Washington, D.C.",DC,9/15/17 9:32,2017,Person,Black,Female,Not Hispanic Or Latino,2600 BLOCK OF BIRNEY PLACE SE,7D,703.0,26
Stop & Frisk,"Washington, D.C.",DC,9/15/17 11:20,2017,Person,White,Male,Hispanic Or Latino,4200 BLOCK OF KANSAS AVENUE NW,4D,404.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/15/17 12:29,2017,,,,,5100 BLOCK OF C STREET SE,6D,604.0,
Stop & Frisk,"Washington, D.C.",DC,9/15/17 13:49,2017,Person,Unknown,Male,Hispanic Or Latino,1200 BLOCK OF UPSHUR STREET NW,4D,404.0,18
Stop & Frisk,"Washington, D.C.",DC,9/15/17 13:49,2017,Person,White,Male,Hispanic Or Latino,1200 BLOCK OF UPSHUR STREET NW,4D,404.0,18
Stop & Frisk,"Washington, D.C.",DC,9/15/17 13:49,2017,Person,White,Male,Hispanic Or Latino,1200 BLOCK OF UPSHUR STREET NW,4D,404.0,19
Stop & Frisk,"Washington, D.C.",DC,9/15/17 13:49,2017,Person,White,Male,Hispanic Or Latino,1200 BLOCK OF UPSHUR STREET NW,4D,404.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/15/17 13:49,2017,Person,White,Male,Hispanic Or Latino,1200 BLOCK OF UPSHUR STREET NW,4D,404.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/15/17 13:49,2017,Person,White,Male,Hispanic Or Latino,1200 BLOCK OF UPSHUR STREET NW,4D,404.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/15/17 18:18,2017,Person,Black,Male,Unknown,200 BLOCK OF 54TH STREET NE,6D,608.0,22
Stop & Frisk,"Washington, D.C.",DC,9/15/17 21:43,2017,Person,Black,Female,Not Hispanic Or Latino,3600 BLOCK OF JAY STREET NE,6D,601.0,52
Stop & Frisk,"Washington, D.C.",DC,9/15/17 22:17,2017,Person,Black,Male,Unknown,UNIT BLOCK OF FLORIDA AVENUE NW,5D,501.0,40
Stop & Frisk,"Washington, D.C.",DC,9/16/17 4:59,2017,Person,Black,Male,Unknown,1400 BLOCK OF I STREET NW,2D,207.0,28
Stop & Frisk,"Washington, D.C.",DC,9/16/17 16:33,2017,Person,Unknown,Female,Hispanic Or Latino,1300 BLOCK OF PEABODY STREET NW,4D,402.0,24
Stop & Frisk,"Washington, D.C.",DC,9/16/17 16:33,2017,Person,White,Male,Hispanic Or Latino,1300 BLOCK OF PEABODY STREET NW,4D,402.0,26
Stop & Frisk,"Washington, D.C.",DC,9/16/17 18:35,2017,Person,Black,Male,Unknown,3500 BLOCK OF GEORGIA AVENUE NW,4D,409.0,29
Stop & Frisk,"Washington, D.C.",DC,9/16/17 18:35,2017,Person,Black,Male,Not Hispanic Or Latino,3500 BLOCK OF GEORGIA AVENUE NW,4D,409.0,31
Stop & Frisk,"Washington, D.C.",DC,9/16/17 18:51,2017,Person,Unknown,Female,Unknown,1000 BLOCK OF 25TH STREET NW,2D,207.0,21
Stop & Frisk,"Washington, D.C.",DC,9/16/17 18:51,2017,Person,Black,Male,Unknown,1000 BLOCK OF 25TH STREET NW,2D,207.0,22
Stop & Frisk,"Washington, D.C.",DC,9/16/17 18:51,2017,Person,Black,Female,Not Hispanic Or Latino,1000 BLOCK OF 25TH STREET NW,2D,207.0,23
Stop & Frisk,"Washington, D.C.",DC,9/16/17 19:46,2017,Person,White,Male,Unknown,400 BLOCK OF 11TH STREET NW,1D,101.0,31
Stop & Frisk,"Washington, D.C.",DC,9/16/17 19:46,2017,Person,White,Male,Unknown,400 BLOCK OF 11TH STREET NW,1D,101.0,33
Stop & Frisk,"Washington, D.C.",DC,9/17/17 0:07,2017,Person,Black,Male,Not Hispanic Or Latino,1300 BLOCK OF D STREET SE,1D,108.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 0:07,2017,Person,Black,Male,Not Hispanic Or Latino,1300 BLOCK OF D STREET SE,1D,108.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 1:38,2017,Person,Black,Male,Unknown,1900 BLOCK OF BELMONT ROAD NW,3D,303.0,25
Stop & Frisk,"Washington, D.C.",DC,9/17/17 1:38,2017,Person,Black,Male,Not Hispanic Or Latino,1900 BLOCK OF BELMONT ROAD NW,3D,303.0,26
Stop & Frisk,"Washington, D.C.",DC,9/17/17 1:38,2017,Person,Black,Male,Not Hispanic Or Latino,1900 BLOCK OF BELMONT ROAD NW,3D,303.0,Unknown
Stop & Frisk,"Washington, D.C.",DC,9/17/17 2:38,2017,Person,Native Hawaiian Or Other Pacific Islander,Female,Hispanic Or Latino,H STREET NE,1D,103.0,36
Stop & Frisk,"Washington, D.C.",DC,9/17/17 2:38,2017,Person,Black,Male,Not Hispanic Or Latino,H STREET NE,1D,103.0,41
Stop & Frisk,"Washington, D.C.",DC,9/17/17 2:38,2017,Person,Black,Male,Not Hispanic Or Latino,H STREET NE,1D,103.0,58
Stop & Frisk,"Washington, D.C.",DC,9/17/17 3:38,2017,Person,Black,Male,Not Hispanic Or Latino,1700 BLOCK OF KALORAMA ROAD NW,3D,305.0,19
Stop & Frisk,"Washington, D.C.",DC,9/17/17 4:06,2017,Person,Black,Male,Unknown,1000 BLOCK OF SPRING ROAD NW,4D,409.0,44
Stop & Frisk,"Washington, D.C.",DC,9/17/17 4:21,2017,Person,Black,Female,Unknown,1200 BLOCK OF PENNSYLVANIA AVENUE SE,1D,107.0,19
Stop & Frisk,"Washington, D.C.",DC,9/17/17 4:21,2017,Person,Black,Male,Not Hispanic Or Latino,1200 BLOCK OF PENNSYLVANIA AVENUE SE,1D,107.0,42
Stop & Frisk,"Washington, D.C.",DC,9/17/17 5:32,2017,Person,Black,Male,Unknown,1300 BLOCK OF GOOD HOPE ROAD SE,7D,701.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 5:32,2017,Person,Black,Male,Unknown,1300 BLOCK OF GOOD HOPE ROAD SE,7D,701.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 5:32,2017,Person,Black,Male,Unknown,1300 BLOCK OF GOOD HOPE ROAD SE,7D,701.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 8:15,2017,Person,Black,Male,Unknown,600 BLOCK OF F STREET NW,1D,102.0,18
Stop & Frisk,"Washington, D.C.",DC,9/17/17 8:15,2017,Person,Black,Female,Not Hispanic Or Latino,600 BLOCK OF F STREET NW,1D,102.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 8:15,2017,Person,Black,Male,Not Hispanic Or Latino,600 BLOCK OF F STREET NW,1D,102.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 8:15,2017,Person,Black,Male,Not Hispanic Or Latino,600 BLOCK OF F STREET NW,1D,102.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 10:34,2017,Person,Black,Male,Not Hispanic Or Latino,3500 BLOCK OF EAST CAPITOL STREET SE,6D,603.0,Juvenile
Stop & Frisk,"Washington, D.C.",DC,9/17/17 11:31,2017,Person,Black,Male,Not Hispanic Or Latino,1300 BLOCK OF CONNECTICUT AVENUE NW,2D,208.0,26
Stop & Frisk,"Washington, D.C.",DC,9/17/17 18:04,2017,Person,Black,Male,Unknown,800 BLOCK OF 7TH STREET NW,1D,102.0,32
Stop & Frisk,"Washington, D.C.",DC,9/17/17 18:35,2017,Person,Black,Male,Not Hispanic Or Latino,2300 BLOCK OF 15TH STREET NE,3D,304.0,61
Stop & Frisk,"Washington, D.C.",DC,9/17/17 19:51,2017,Person,Black,Female,Hispanic Or Latino,2300 BLOCK OF ONTARIO ROAD NW,3D,303.0,26
Stop & Frisk,"Washington, D.C.",DC,9/17/17 19:51,2017,Person,Black,Female,Not Hispanic Or Latino,2300 BLOCK OF ONTARIO ROAD NW,3D,303.0,26
Stop & Frisk,"Washington, D.C.",DC,9/17/17 19:51,2017,Person,Black,Male,Unknown,2300 BLOCK OF ONTARIO ROAD NW,3D,303.0,26
Stop & Frisk,"Washington, D.C.",DC,9/17/17 19:51,2017,Person,Unknown,Male,Hispanic Or Latino,2300 BLOCK OF ONTARIO ROAD NW,3D,303.0,29
Stop & Frisk,"Washington, D.C.",DC,9/17/17 21:46,2017,Person,Black,Male,Hispanic Or Latino,4300 BLOCK OF WISCONSIN AVENUE NW,2D,202.0,25
Stop & Frisk,"Washington, D.C.",DC,9/17/17 23:36,2017,Person,White,Male,Unknown,3200 BLOCK OF M STREET NW,2D,206.0,37
Stop & Frisk,"Washington, D.C.",DC,9/17/17 23:58,2017,Person,Black,Male,Unknown,1100 BLOCK OF RHODE ISLAND AVENUE NW,3D,308.0,18
Stop & Frisk,"Washington, D.C.",DC,9/17/17 23:58,2017,Person,Black,Male,Unknown,1100 BLOCK OF RHODE ISLAND AVENUE NW,3D,308.0,22
Stop & Frisk,"Washington, D.C.",DC,9/18/17 0:24,2017,Person,Black,Male,Not Hispanic Or Latino,1100 BLOCK OF 17TH STREET NW,2D,207.0,27
Stop & Frisk,"Washington, D.C.",DC,9/18/17 3:14,2017,Person,Black,Male,Not Hispanic Or Latino,1800 BLOCK OF WYOMING AVENUE NW,3D,303.0,23
Stop & Frisk,"Washington, D.C.",DC,9/18/17 8:03,2017,Person,Black,Male,Not Hispanic Or Latino,7900 BLOCK OF 16TH STREET NW,4D,401.0,30
Stop & Frisk,"Washington, D.C.",DC,9/18/17 10:38,2017,Person,Black,Male,Unknown,600 BLOCK OF NEWTON PLACE NW,4D,409.0,49
Stop & Frisk,"Washington, D.C.",DC,9/18/17 19:58,2017,Person,Black,Male,Not Hispanic Or Latino,1800 BLOCK OF PERRY STREET NE,5D,504.0,18
Stop & Frisk,"Washington, D.C.",DC,9/18/17 19:58,2017,Person,Black,Male,Unknown,1800 BLOCK OF PERRY STREET NE,5D,504.0,24
Stop & Frisk,"Washington, D.C.",DC,9/18/17 19:58,2017,Person,Black,Male,Not Hispanic Or Latino,1800 BLOCK OF PERRY STREET NE,5D,504.0,25
Stop & Frisk,"Washington, D.C.",DC,9/18/17 19:58,2017,Person,Black,Male,Unknown,1800 BLOCK OF PERRY STREET NE,5D,504.0,28
Stop & Frisk,"Washington, D.C.",DC,9/18/17 20:05,2017,Person,Black,Male,Not Hispanic Or Latino,4000 BLOCK OF BLAINE STREET NE,6D,603.0,20
Stop & Frisk,"Washington, D.C.",DC,9/18/17 20:33,2017,Person,Black,Male,Unknown,3800 BLOCK OF MINNESOTA AVENUE NE,6D,603.0,38
Stop & Frisk,"Washington, D.C.",DC,9/18/17 23:33,2017,Person,Black,Male,Not Hispanic Or Latino,1200 BLOCK OF MOUNT OLIVET ROAD NE,5D,506.0,21
Stop & Frisk,"Washington, D.C.",DC,9/19/17 7:02,2017,Person,Black,Male,Unknown,1500 BLOCK OF MONTANA AVENUE NE,5D,505.0,39
Stop & Frisk,"Washington, D.C.",DC,9/19/17 19:59,2017,Person,Black,Male,Not Hispanic Or Latino,3700 BLOCK OF HAYES STREET NE,6D,601.0,29
Stop & Frisk,"Washington, D.C.",DC,9/19/17 20:47,2017,Person,Black,Male,Not Hispanic Or Latino,700 BLOCK OF 13TH STREET SE,1D,106.0,19
